bio;computeEnabled;control;id;isActive;corr;corr20d;corr20dRank;fnc;fncRank;mmc;mmcRank;prevCorr20dRank;prevFncRank;prevMmcRank;prevRank;rank;oneDay;oneYear;threeMonths;linkText;linkUrl;bronze;gold;silver;corrMultiplier;mmcMultiplier;takeProfit;startDate;team;username
;False;0.0;15be1523-6577-494f-ae84-22199b3b4499;False;7050;0;0;6917;;6947;0;0;;;;;;;;;;;;;;;False;03/31/2021 20:24:14;False;blue_steel
;False;0.0;9f1640bc-0831-4ef7-abf1-ddef3538cf1c;False;7051;0;0;6911;;6893;0;0;;;;;;;;;;;;;1.0;2.0;False;07/12/2021 20:12:02;False;fig
;False;0.0;9aeadb08-f411-4815-bd35-3beb79a21e30;False;7052;0;0;6885;;6883;0;0;;;;;;;;;;;;;;;False;07/29/2021 08:01:06;False;habakan_gc
;False;0.0;5b9473ec-373c-4184-b595-b275fb3f07d5;False;7053;0;0;6962;;6887;0;0;;;;;;;;;;;;;1.0;2.0;False;07/12/2021 20:10:23;False;tem
;False;0.0;ac9f3638-91db-4c73-9e24-b2303b6dc228;False;7054;0;0;7266;;7287;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:01:12;False;quantstein12
;False;0.0;859751ea-43df-4176-90da-970ac5916c24;False;7055;0;0;7146;;7336;0;0;;;;;;;;;;;;;;;False;06/04/2021 19:56:30;False;cruznik_m1
;False;0.0;1bfcf81a-e57a-4019-a2b4-2653b40c8ae5;False;7056;0;0;6985;;6911;0;0;;;;;;;;;;;;;;;False;07/31/2021 22:23:51;False;spoof
;False;0.0;e4bf3226-be30-4cbf-a143-7cbf74809b04;False;7057;0;0;6785;;6860;0;0;;;;;;;;;;;;;;;False;03/14/2021 13:18:06;False;rwa_lhype_seg_int
;False;0.0;8f89516c-1733-4944-a8d3-6fbeb45bd1a4;False;7058;0;0;6806;;6861;0;0;;;;;;;;;;;;;;;False;03/10/2021 05:03:58;False;rwa_grid
;False;0.0;ccb4a4d2-ec4d-41be-b928-2be039f96ff6;False;7059;0;0;7158;;7136;0;0;;;;;;;;;;;;;;;False;06/17/2021 15:38:03;False;model_ostrich
;False;0.0;c64ece59-0434-4d83-80c5-2b57847747f8;False;7060;0;0;6926;;6895;0;0;;;;;;;;;;;;;1.0;2.0;False;07/12/2021 20:10:13;False;ylc
;False;0.0;2af730dd-3e49-479e-ab7b-7ac796d23ee6;False;7061;0;0;7176;;6938;0;0;;;;;;;;;;;;;;;False;06/10/2021 13:00:55;False;blade_2
;False;0.0;9364fa12-81cd-4b13-9162-00291ca71223;False;7062;0;0;7340;;7212;0;0;;;;;;;;;;;;;1.0;1.0;False;03/03/2021 02:56:13;False;firstdecentmodel
;False;0.0;aea123d1-028e-49b5-8a61-b02c955d6729;False;7063;0;0;6798;;6864;0;0;;;;;;;;;;;;;;;False;03/10/2021 05:03:21;False;rwa_rand
;False;0.0;c5802f32-2997-4310-b7ca-58f125fac72c;False;7064;0;0;6934;;7045;0;0;;;;;;;;;;;;;;;False;07/06/2021 10:01:38;False;past_deadline_model
;False;0.0;aa738832-b19b-4108-a03a-9b007a90f71d;False;7065;0;0;7145;;6990;0;0;;;;;;;;;;;;;;;False;07/19/2021 12:25:26;False;azam_13
;False;0.0;6b8c8f2d-2d15-4fd2-9a4b-b2a2967ff8de;False;7066;0;0;7383;;7340;0;0;;;;;;;;;;;;;;;False;05/24/2021 18:53:00;False;cor_base_era_wise
;False;0.0;05a4e7ce-03c4-4df2-95b8-93155f09a71c;False;7067;0;0;6773;;6866;0;0;;;;;;;;;;;;;;;False;03/10/2021 05:03:43;False;rwa_lhype
;False;0.0;0225d2a4-299e-4c56-97d7-3139004f0a9c;False;7068;0;0;6964;;6869;0;0;;;;;;;;;;;;;;;False;08/01/2021 17:08:50;False;lambdatree
;False;0.0;70d3d403-de44-416a-a9cf-19cc9b16de8d;False;7069;0;0;7048;;7194;0;0;;;;;;;;;;;;;;;False;02/12/2021 01:04:22;False;podafiei
;False;0.0;cca7ac0a-51ca-4943-af71-908d0ab6bd7c;False;7070;0;0;7148;;7285;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:00:44;False;quantstein6
;False;0.0;4fc9277d-e907-485b-884a-9c38cbaa8466;False;7071;0;0;7061;;7077;0;0;;;;;;;;;;;;;;;False;06/06/2021 02:14:39;False;markov_moves
;False;0.0;8f157784-d9de-4923-9a4b-add5bb931d75;False;7072;0;0;6877;;6905;0;0;;;;;;;;;;;;;;;False;07/15/2021 12:01:24;False;dtp12
;False;0.0;d0bb0746-5284-4803-8a14-e8c65820bd9b;False;7073;0;0;7067;;7298;0;0;;;;;;;;;;;;;;;False;05/24/2021 09:58:10;False;phistellar5
;False;0.0;92465587-ca44-400f-8d63-33427974e06e;False;7074;0;0;6860;;6856;0;0;;;;;;;;;;;;;;;False;07/26/2021 06:50:53;False;mixednuts8
;False;1.3654844274132764e-8;bbdc9031-a3f1-4b9a-bff3-6b231c88ed4e;False;7075;0;0;6846;;6859;0;0;;;;;;-2.85369337150444;0.0;;;;;;1.0;0.0;False;12/09/2018 07:30:07;False;lagertha
;False;0.0;4028e7ba-5c3b-4574-8882-cca5c036fdd6;False;7076;0;0;7296;;7339;0;0;;;;;;;;;;;;;;;False;05/24/2021 09:57:38;False;phistellar1
;False;0.0;dd281e34-7922-4710-9421-4e22f51fe3b6;False;7077;0;0;7075;;7290;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:00:32;False;quantstein3
;False;0.0;8514bbfb-cd30-49a6-84df-5dd4161d4cdf;False;7078;0;0;6865;;6857;0;0;;;;;;;;;;;;;;;False;07/26/2021 05:37:21;False;mixednuts2
;False;0.0;57c3e4ef-131f-4972-8997-b4539dd66241;False;7079;0;0;7234;;7190;0;0;;;;;;;;;;;;;;;False;06/08/2021 18:09:38;False;committee
;False;0.0;f8f95178-97e1-4f67-8552-94fc1523effe;False;7080;0;0;6780;;6875;0;0;;;;;;;;;;;;;;;False;03/14/2021 13:17:18;False;rwa_bay_seg_int
;False;0.0;8bb672dc-d720-465b-af82-7a5cc54cbd9a;False;7081;0;0;7166;;7309;0;0;;;;;;;;;;;;;;;False;05/19/2021 08:15:17;False;polly17295
;False;0.0;5832362d-27bc-49c8-8173-6f08bc9c6e2c;False;7081;0;0;7166;;7309;0;0;;;;;;;;;;;;;;;False;05/22/2021 04:09:09;False;hardeepkumar9191
;False;0.0;06519a76-5ea3-4d3d-84aa-529f51c4d4d3;False;7081;0;0;7166;;7309;0;0;;;;;;;;;;;;;1.0;1.0;False;05/19/2021 03:26:41;False;yuhhh
;False;0.0;32958257-1d52-4d12-b65a-12020bf28193;False;7081;0;0;7166;;7309;0;0;;;;;;;;;;;;;;;False;03/24/2021 10:58:27;False;tony_shark
;False;0.0;5ae7c58a-db74-439f-93aa-5b2a599cf56b;False;7085;0;0;6988;;6906;0;0;;;;;;;;;;;;;1.0;2.0;False;07/12/2021 20:16:39;False;roam
;False;0.0;88940922-eee0-40a4-932d-ce683e49fe19;False;7086;0;0;7106;;7183;0;0;;;;;;;;;;;;;;;False;06/28/2021 10:08:59;False;all_0_5
;False;1.0083524377715787e-7;030f083a-730e-47fb-a4e3-90a278c54458;False;7087;0;0;7026;;6953;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;12/20/2020 20:02:09;False;palmtree1_618
;False;0.0;77f3f7e0-bb79-467d-b583-c19598a9847f;False;7088;0;0;6868;;6863;0;0;;;;;;;;;;;;;;;False;07/26/2021 05:38:03;False;mixednuts3
;False;0.0;2e855e37-8724-42b9-a3cf-6427dd83b4d9;False;7089;0;0;7232;;7042;0;0;;;;;;;;;;;;;;;False;07/04/2021 07:44:00;False;ryosanmodel
;False;0.0;c43f6ebc-c5cf-484c-aae0-53f8d9c7dec5;False;7090;0;0;7089;;7058;0;0;;;;;;;;;;;;;;;False;06/17/2021 15:38:15;False;model_emu
;False;0.0;b74fc664-b72f-4891-97e2-14e8b472172f;False;7091;0;0;7040;;6939;0;0;;;;;;;;;;;;;;;False;06/28/2021 15:22:58;False;tnn_leqr
;False;3.884725913011094e-7;50f61b26-0e59-4194-9e2d-e445f2ddb8d5;False;7092;0;0;7139;;7016;0;0;;;;;;;1.01301259964015;;;;;;;;False;11/20/2016 22:40:57;False;engrama
;False;0.0;154896e1-f7d5-4a97-bf76-0858be23a143;False;7093;0;0;7308;;7204;0;0;;;;;;;;;;;;;;;False;05/01/2021 21:01:32;False;averma
;False;0.0;b184d421-ba8a-4a0d-bd90-2a6b8fdc2219;False;7094;0;0;7147;;7110;0;0;;;;;;;;;;;;;;;False;03/27/2021 02:08:34;False;bkernel
;False;0.0;ef2b793c-19b4-4356-a59b-889e507cefb1;False;7095;0;0;7312;;7240;0;0;;;;;;;;;;;;;;;False;05/04/2021 08:07:14;False;batixp
;False;0.0;11c8fb26-7bca-4685-91df-11ba9c8b6124;False;7096;0;0;7262;;7277;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:04:37;False;vanamsen13
;False;3.5830982515603625e-8;8f45c905-997b-42f5-9513-b6a8edd618bd;False;7097;0;0;6955;;6984;0;0;;;;;;;0.0;;;;;;;;False;12/21/2020 00:02:22;False;dolpin1_618
;False;2.8705976841010012e-8;6c6453f4-578a-4adb-9be3-1bd0655b4771;True;7098;0;0;6888;;6889;0;0;;;;;-1.5147709178359867;;;;;;;;1.0;0.5;False;04/05/2021 02:38:04;False;fmurphymx
;False;0.0;d0208322-a005-42e4-88ca-743b92f32323;False;7099;0;0;6893;;6880;0;0;;;;;;;;;;;;;;;False;04/15/2021 21:06:50;False;erawise_bagging
;False;0.0;236aceac-ff27-41a8-950d-46786bc7b3e7;False;7100;0;0;7006;;7141;0;0;;;;;;;;;;;;;1.0;0.0;False;07/13/2021 17:19:13;False;naglizz
;False;0.0;c055d71f-0a8b-4bef-be25-fd96d6c29e35;False;7101;0;0;7361;;7328;0;0;;;;;;;;;;;;;;;False;05/24/2021 09:58:01;False;phistellar3
;False;0.0;ee8e370f-7461-4556-a7c7-2e98e6cffb12;False;7102;0;0;6876;;6865;0;0;;;;;;;;;;;;;;;False;07/26/2021 05:39:12;False;mixednuts7
;False;0.0;adb7f15c-8ef9-4e2a-9e7c-c1d8ced583c3;False;7103;0;0;7125;;7069;0;0;;;;;;;;;;;;;;;False;06/15/2021 13:31:59;False;by256_testing
;False;0.0;b401901e-bf03-43bb-8cb2-72df5e35bf86;False;7104;0;0;7044;;7238;0;0;;;;;;;;;;;;;;;False;09/04/2020 01:24:55;False;cowfork
;False;2.3450706014199203e-9;88bffef9-9f62-4d59-8a62-5223d735e417;False;7105;0;0;7020;;6985;0;0;;;;;;;0.0;;;;;;;;False;12/20/2020 21:08:55;False;ocean1_618
;True;1.9137317894006674e-8;83528a4a-d5c7-4178-b137-07312e61f35f;True;7106;0;0;6828;;6810;0;0;;;;;-5.31287244478123;;;;;;;;1.0;0.0;False;06/30/2017 07:42:40;False;dragonrao
;True;0.0;279b3840-fd85-459a-be5b-08a23f4b9080;False;7106;0;0;6828;;6810;0;0;;;;;;;;;;;;;;;False;07/20/2021 01:43:31;False;otomarukanta_base
;False;0.0;04a037ae-d576-4c61-a1c3-d55f4afa4b4f;False;7108;0;0;6983;;6988;0;0;;;;;;;;;;;;;;;False;07/18/2021 11:46:02;False;mongers_agg
;False;0.0;4813a00d-b6ab-4adc-b651-e26c45aca48a;False;7109;0;0;7038;;7183;0;0;;;;;;;;;;;;;;;False;04/20/2021 07:42:27;False;test_net
;False;0.0;e9010b4a-b35d-4226-8d10-b8f9913c9728;False;7109;0;0;7038;;7183;0;0;;;;;;;;;;;;;;;False;05/30/2021 06:50:57;False;baseline_mean
;False;0.0;47d9ee59-4894-4901-a46d-4ca89bdde46f;False;7111;0;0;6933;;7006;0;0;;;;;;;;;;;;;;;False;05/16/2020 16:10:02;False;cs8
Niam's actual initials. No he wasn't named after the cryptocurrency. Or was he...;False;0.008399672544388647;3b27b28a-4a1b-4647-b0f8-243c201d8445;False;7112;0;0;7007;;7005;0;0;;;;;;;0.0;Niam - max_exp=0.10;https://forum.numer.ai/t/model-diagnostics-feature-exposure/899/12?u=mdo;;;;1.0;2.0;False;06/15/2018 03:55:06;True;nmro
;False;0.0;98fbca3f-86ae-4b78-9d7d-dbd28e7efed0;False;7113;0;0;7209;;7338;0;0;;;;;;;;;;;;;;;False;05/24/2021 09:58:06;False;phistellar4
;True;3.188319627225645e-6;7c7c12e6-b108-4b99-8b8e-3127c5b5bc98;False;7114;0;0;6989;;6909;0;0;;;;;;;0.0;;;;;;;;False;06/22/2017 08:14:07;False;zwarag
;False;0.0;2b532803-fdf6-443e-a56f-d607a021e720;False;7115;0;0;6827;;6879;0;0;;;;;;;;;;;;;;;False;03/14/2021 13:17:33;False;rwa_rand_seg_int
;False;3.16010005716646e-8;7fba2ef0-c75e-4a09-99b7-038e509c3aba;False;7116;0;0;7030;;6987;0;0;;;;;;;0.0;;;;;;1.0;0.0;False;12/14/2020 21:42:25;False;phipps
;False;0.0;415a741d-a624-426e-b001-a16ae0cddbc7;False;7117;0;0;7365;;7221;0;0;;;;;;;;;;;;;;;False;06/21/2021 08:11:19;False;alpha_noel
StratifiedKFold1P;False;0.0;7daa25c5-ba75-4959-92a4-00500051d7ae;False;7118;0;0;7082;;7363;0;0;;;;;;;;;;;;;;;False;05/10/2021 12:56:56;False;odwg214
;False;0.0;5d4f8e20-f982-42bb-a6c3-a7acbc4c7256;False;7119;0;0;6887;;6873;0;0;;;;;;;;;;;;;1.0;2.0;False;04/06/2021 02:51:53;False;matcha_mmc_2
Maximizer of entropy, minimizer of regret;False;0.0069676645976069675;c875aab4-546e-4847-84a9-7bef01139381;False;7120;0;0;6942;;7021;0;0;;;;;;;0.0;Niam - max exp 0.05;https://forum.numer.ai/t/model-diagnostics-feature-exposure/899/12?u=mdo;;;;1.0;1.0;False;07/11/2016 02:38:03;True;mdo
;False;0.0;3fad6d4d-df2f-4c36-af96-74fd08ff39d1;False;7121;0;0;7056;;7317;0;0;;;;;;;;;;;;;;;False;06/09/2020 04:29:21;False;miarodriguezfo16
;False;0.0;aff432e5-4818-43b6-9b68-9f4823fe7b58;False;7122;0;0;7363;;7356;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:21:32;False;brookpad3
;False;0.0;edea5a05-ad12-4230-8b3b-233741a7cb45;False;7123;0;0;6864;;6884;0;0;;;;;;;;;;;;;;;False;04/19/2021 09:26:34;False;cat_pca_1
;False;0.0;75b0635e-6a2e-4dbb-8dad-2a12d4015cd6;False;7124;0;0;7136;;7047;0;0;;;;;;;;;;;;;;;False;05/12/2021 14:00:47;False;anton_141
;False;0.0;baf619e8-1957-4091-8511-2bcb17c667c0;False;7125;0;0;7024;;7125;0;0;;;;;;;;;;;;;;;False;06/18/2021 16:04:43;False;mclov1n
;False;0.0;4eae915b-cef7-4235-8635-08f921d0fd4e;False;7126;0;0;7364;;7137;0;0;;;;;;;;;;;;;;;False;07/18/2021 17:11:43;False;n1
;False;3.0560402460491873e-6;f45f6104-fe44-4801-a09b-b6334bf711dd;False;7127;0;0;7021;;7033;0;0;;;;;;;0.0;;;;;;;;False;10/11/2020 07:25:48;True;covid28
;False;0.0;1b0a195f-3378-428a-b006-60823dbb15c0;False;7128;0;0;7102;;6899;0;0;;;;;;;;;;;;;;;False;07/28/2021 19:31:20;False;boogies_low_corr
;False;0.0;25ed6330-1340-400d-9153-caba1f132ba1;False;7129;0;0;7131;;6943;0;0;;;;;;;;;;;;;;;False;07/31/2021 22:24:24;False;tinamonkey
;False;2.475715135632292e-8;4cd79ab3-bc40-48be-b0c3-f9b2f2622600;False;7130;0;0;6918;;7012;0;0;;;;;;;0.0;;;;;;1.0;2.0;False;03/09/2021 18:16:14;False;jkramer81
;False;0.0;0e3740bf-f69c-45c7-8aca-c02f7a6afdbb;False;7131;0;0;7289;;7344;0;0;;;;;;;;;;;;;;;False;05/24/2021 09:58:15;False;phistellar6
;False;0.0;53af4670-ed2a-460b-81cb-5a40cb13abdc;False;7132;0;0;7255;;7173;0;0;;;;;;;;;;;;;;;False;08/16/2020 11:31:03;False;t_k_test7
;False;0.0;98eca3f1-e1bb-468f-9f66-de974f8acfc8;False;7133;0;0;7369;;7369;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:00:36;False;quantstein4
;False;1.7384368354429362e-6;334eb25c-de6a-4826-bed5-ec01997a2ea0;False;7134;0;0;7090;;7023;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;10/11/2020 07:25:36;True;covid27
;False;0.0;9370c265-3248-43d7-98e5-c09ee3112209;False;7135;0;0;7018;;7043;0;0;;;;;;;;;;;;;;;False;05/16/2020 16:10:08;False;cs9
;False;0.0;a83e0427-63b8-4b90-9774-1a4491ad3813;False;7136;0;0;7257;;7352;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:00:40;False;quantstein5
;False;0.0;8520e254-a0ee-4a6d-9b1a-d503b7ab1c43;False;7137;0;0;6891;;6874;0;0;;;;;;;;;;;;;;;False;07/26/2021 05:38:45;False;mixednuts6
;False;0.0;f503f613-c653-430e-9459-aab9d011c591;False;7138;0;0;7377;;7296;0;0;;;;;;;;;;;;;;;False;04/22/2021 21:03:59;False;chr1stos
;False;0.0;d85e9bc0-779b-45ff-adfb-913108360c25;False;7139;0;0;7185;;7189;0;0;;;;;;;;;;;;;;;False;05/03/2021 10:56:08;False;pudge
;False;0.0;f9be2ea7-f2c2-4458-9b3d-fb4ec6cbb122;False;7140;0;0;7096;;7153;0;0;;;;;;;;;;;;;;;False;07/12/2021 10:34:56;False;azam_11
;False;2.0541032588368107e-6;1939dd41-f127-44b1-9674-3c3a9af1ebe3;False;7141;0;0;6995;;7066;0;0;;;;;;;0.0;;;;;;1.0;0.0;False;04/04/2021 17:42:48;False;dcxvii
;False;0.0;c6e874a1-d5dd-46ab-bd1f-1e15d50853f2;False;7141;0;0;6995;;7066;0;0;;;;;;;;;;;;;;;False;03/14/2021 19:13:15;False;ccc513_xgboost
;False;0.0;aba3f3a6-59ad-4156-aaad-b96da1a0d7f3;False;7141;0;0;6995;;7066;0;0;;;;;;;;;;;;;;;False;03/10/2021 03:58:00;False;ccc513
;False;0.0;305ab7db-eaa6-4696-b67e-1c8d9332fe7c;False;7144;0;0;6987;;7276;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:04:24;False;vanamsen12
;False;0.0;443c462e-9bcd-4229-b7c3-48d967a67998;False;7145;0;0;7408;;7383;0;0;;;;;;;;;;;;;;;False;05/24/2021 10:21:27;False;brookpad2
;False;0.0;3373617c-f4c4-4625-be03-27ba19c131de;False;7146;0;0;7121;;7179;0;0;;;;;;;;;;;;;;;False;04/30/2021 22:16:48;False;sccypress
;False;0.0;6baa1256-07bf-4293-9630-86345542ae58;False;7147;0;0;7190;;7267;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:03:19;False;vanamsen6
;False;0.0;2b707b38-c272-46cc-bf10-0e908f568475;False;7147;0;0;7190;;7267;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:04:50;False;vanamsen14
;False;0.0;88da908a-faab-4d19-b724-b93a4066d48f;False;7147;0;0;7190;;7267;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:03:28;False;vanamsen7
;False;0.0;7a0d2e9f-fb8a-48eb-a9e7-04179f1d76b6;False;7150;0;0;6992;;7078;0;0;;;;;;;;;;;;;1.0;2.0;False;03/21/2021 23:11:31;False;desegdrhn
;False;0.0;5823a4dc-c578-480b-8507-2e6e878f9a82;False;7151;0;0;7319;;7323;0;0;;;;;;;;;;;;;;;False;05/02/2021 10:03:03;False;bailesdtd_norm
;False;0.0;197ef3f0-54b7-4d09-9f38-a6879cc8463f;False;7152;0;0;7327;;7293;0;0;;;;;;;;;;;;;;;False;06/10/2021 12:43:26;False;morphx_testing
;False;0.0039375642522045725;cebd5262-b003-471e-81da-91688ab7aee6;False;7153;0;0;7105;;7027;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;09/21/2019 21:24:17;True;krat
;False;1.4010802639230312e-6;6c66c936-6085-4a1b-8761-c9e1d8a64668;False;7154;0;0;7035;;7071;0;0;;;;;;221.364121017069;0.0;;;;;;1.0;1.0;False;03/26/2020 17:34:41;True;covid22
;False;0.0;27030bcf-af14-4e16-aefa-0791d6e9df9d;False;7155;0;0;7260;;7376;0;0;;;;;;;;;;;;;;;False;03/15/2021 12:05:36;False;paradisen
Niam's college fund;False;0.025684041503745602;024c9bb9-77af-4b3f-91c7-63062fce2b80;False;7156;0;0;7058;;7073;0;0;;;;;;;0.0;Model Code;https://forum.numer.ai/t/custom-loss-functions-for-xgboost-using-pytorch/960;;;;1.0;0.0;False;06/14/2018 22:58:02;True;niam
;False;1.627342228275854e-6;0a4bc8c5-9a01-49b8-84ef-f3fb05e71ea6;False;7157;0;0;7013;;7086;0;0;;;;;;277.396686017752;0.0;;;;;;1.0;1.0;False;03/23/2020 07:20:43;True;covid21
;False;0.0;8c2caf51-e5b9-4cae-8d85-19e2c023f92e;False;7158;0;0;7277;;7236;0;0;;;;;;;;;;;;;;;False;06/23/2021 08:44:15;False;asdasdfa
;False;0.0;b09c8630-d951-4b91-9fe2-4c0344e25dab;False;7159;0;0;7000;;7102;0;0;;;;;;;;;;;;;;;False;03/21/2021 22:11:27;False;anyaconda_xgboost
;False;0.0;4c61a545-f058-40b0-8abd-5a7ab004d1d4;False;7160;0;0;7241;;7053;0;0;;;;;;;;;;;;;1.0;2.0;False;06/20/2021 12:13:09;False;tarball5
;False;0.0;f4e71a35-a2e4-4c4d-8f68-0049f44980e2;False;7161;0;0;7017;;6986;0;0;;;;;;;;;;;;;;;False;06/24/2021 12:35:49;False;spinat3
;False;1.247070773789224e-5;844f221a-aa70-4ac4-8666-6bae310265da;False;7162;0;0;7011;;7103;0;0;;;;;;288.527557597105;0.0;;;;;;1.0;1.0;False;03/26/2020 17:48:17;True;covid23
;False;5.970178194859878e-7;65212e89-2443-484a-a8b4-31160e74ff11;False;7163;0;0;7031;;7035;0;0;;;;;;135.620363682299;0.0;;;;;;1.0;1.0;False;03/22/2020 21:53:46;True;covid19
;False;0.0;ee38640d-25b4-479b-af10-25beb5e36b3a;False;7164;0;0;6968;;6918;0;0;;;;;;;;;;;;;1.0;0.0;False;02/23/2021 12:40:51;False;kettrab_w_no_alege
;False;0.0;fa295147-6d48-417f-bff4-0195175cd13f;False;7165;0;0;7294;;7062;0;0;;;;;;;;;;;;;;;False;06/28/2021 11:35:53;False;rand_8
;False;0.0;62a325a4-2cff-4514-bfcc-e7e0c7273d1f;False;7166;0;0;6990;;6878;0;0;;;;;;;;;;;;;;;False;08/01/2021 16:22:04;False;z80_m17
;False;7.067248474037055e-7;7b7da98b-69bd-456f-b21f-9cad0295cee7;False;7167;0;0;7088;;7054;0;0;;;;;;108.595294847406;0.0;;;;;;1.0;1.0;False;03/23/2020 07:18:53;True;covid20
;False;0.0;66d701ca-0da6-4511-a06b-a4d14fa0dc05;False;7168;0;0;7196;;7048;0;0;;;;;;;;;;;;;;;False;02/09/2021 01:54:26;False;raineser
;False;0.0;19758cdc-425a-4638-8f47-2468266353f7;False;7169;0;0;7140;;7232;0;0;;;;;;;;;;;;;;;False;07/19/2021 13:02:43;False;azam_14
;False;0.0;fdc5d126-4b48-4a30-9ede-26f6724b07e0;False;7170;0;0;7093;;7258;0;0;;;;;;;;;;;;;;;False;07/12/2021 10:35:04;False;azam_12
;False;0.0;bb21c00c-505e-4ff4-b3ae-e1d3784008f5;False;7171;0;0;7079;;7306;0;0;;;;;;;;;;;;;;;False;05/23/2021 23:03:57;False;vanamsen10
;False;1.7016866761918205e-6;c8b43e05-d843-477c-8606-3293776ca57e;False;7172;0;0;7122;;7044;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;10/11/2020 07:25:20;True;covid26
;False;1.966431743307907e-8;603d8e1c-de75-42cf-bd1c-bfb2c08d87a3;False;7173;0;0;7268;;7355;0;0;;;;;;;-1.70260321530393;;;;;;1.0;2.0;False;11/13/2020 09:42:21;False;renard
;False;0.0;4187ce6e-7b92-4943-8092-d35ce10d352a;False;7174;0;0;7100;;7097;0;0;;;;;;;;;;;;;;;False;05/16/2020 16:09:55;False;cs7
;False;5.869025925641468e-4;0710f819-0d5c-4c51-846f-9c91db7aca00;False;7175;0;0;7083;;7059;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;09/21/2019 21:30:41;True;trivial
;False;0.0;ee42c81d-e7d9-47c0-a3aa-9211b7916f3b;False;7176;0;0;7128;;7026;0;0;;;;;;;;;;;;;;;False;10/13/2020 23:05:34;False;epichka
;False;0.0;8789177c-26d2-4ce5-adb0-e51e0c830ef6;True;7177;0;0;6950;;6944;0;0;;;;;-0.09393982296462;;;;;;;;1.0;0.0;False;07/25/2021 19:46:19;False;ssj6
;False;0.0;3384b22a-5578-4a44-8653-b9a94c493f4a;False;7178;0;0;7071;;6973;0;0;;;;;;;;;;;;;;;False;06/01/2021 20:15:19;False;andy_p
;False;0.0;d4e0ece7-47b5-4cfb-a3aa-b5bc326f4744;False;7179;0;0;7342;;7280;0;0;;;;;;;;;;;;;;;False;02/22/2021 13:13:42;False;gockgang8
;False;0.0;90001d43-1774-456f-a63d-05621398e4bc;False;7180;0;0;7070;;6907;0;0;;;;;;;;;;;;;;;False;08/01/2021 18:08:50;False;laurelin
;False;0.0;0276990a-54f8-455d-a864-eefda5e5844c;False;7181;0;0;7331;;7322;0;0;;;;;;;;;;;;;;;False;03/05/2021 20:11:43;False;gravitron
;False;0.0;cf6a0445-692f-4109-928d-21c36c8385b1;False;7182;0;0;7098;;7099;0;0;;;;;;;;;;;;;;;False;04/05/2021 01:42:54;False;lingzhou125
;False;0.0;ebcb5594-82aa-45e7-be8f-bfded56f20ea;False;7183;0;0;7229;;7089;0;0;;;;;;;;;;;;;1.0;0.5;False;02/09/2021 13:49:08;False;rtreadswell
;False;2.8543230300956094e-9;f1f4887d-559c-465d-9288-67f4bd3c2d2d;False;7183;0;0;7229;;7089;0;0;;;;;;;0.0;;;;;;;;False;12/20/2020 19:55:16;False;phipps2
;False;0.0;be449467-46b7-442c-99a0-4065fc2dd7c6;False;7183;0;0;7229;;7089;0;0;;;;;;;;;;;;;;;False;03/21/2021 06:33:20;False;anyaconda_linear
;False;0.0;4393e7ac-de95-4bc4-853e-fceb368960ff;False;7186;0;0;7278;;7253;0;0;;;;;;;;;;;;;;;False;07/19/2021 11:21:39;False;auto_ferrera_2
;False;0.0;bf1e3067-9e5c-47da-af90-87794a891c70;False;7187;0;0;6998;;7074;0;0;;;;;;;;;;;;;;;False;07/04/2021 20:29:57;False;sourdough
;False;0.0;fe4e64f3-d2d9-40ce-b156-a25077da6a87;False;7188;0;0;7161;;7084;0;0;;;;;;;;;;;;;;;False;07/23/2021 16:58:50;False;rdr91h2nf
;False;0.0;9937586b-eb02-4da1-9f22-540d0cf16d0d;False;7188;0;0;7161;;7084;0;0;;;;;;;;;;;;;;;False;07/23/2021 16:57:26;False;mejorablenf
;False;1.5719710772240459e-6;63aca6f3-de2a-4b55-8518-d69c733054ff;False;7190;0;0;7087;;7083;0;0;;;;;;;0.0;;;;;;1.0;1.0;False;10/11/2020 07:24:51;True;covid24
;False;0.0;a9c6748a-8af9-4970-aa10-63296280fe6d;False;7191;0;0;6886;;6882;0;0;;;;;;;;;;;;;;;False;08/01/2021 13:17:43;False;pyr395412
Sigmoid Model;True;0.0;0b256246-5091-4dcb-9b9d-03ba378f741a;False;7192;0;0;6768;;6838;0;0;;;;;;;;;;;;;;;False;06/25/2021 06:12:44;False;brusthaartoupee
